Coords,Lat,Long,Seed,xxhashShuffleBreakThroughTech,SiteName,Locales,TerrainType,Topography,Rating,Altitude,Temperature,Difficulty,MetalsBars,ConcreteBars,WaterBars,DustDevilsBars,DustStormBars,MeteorBars,ColdWaveBars,Metals,Concrete,Water,DustDevils,DustStorm,Meteor,ColdWave,MapTemplateID
33S81W,33.0,-81.0,4028008516673380640,-756273537298684320,,0,109,Very Flat,0,3341,-15,205,2,1,4,2,2,2,1,73,36,243,100,66,73,36,BlankBigCanyonCMix_07
33S80W,33.0,-80.0,6034415629967978910,3982011620613147230,,0,109,Very Flat,40,3687,-15,195,2,1,4,2,1,2,1,79,36,249,103,43,73,36,BlankBigTerraceCMix_11
33S79W,33.0,-79.0,1945259010643830479,-5390467595456899924,,0,114,Very Flat,40,3918,-15,195,2,1,4,2,1,2,1,78,36,255,105,36,74,36,BlankBigCliffsCMix_01
33S78W,33.0,-78.0,8366530269800382542,7699674906964555619,,0,115,Very Flat,40,4495,-15,195,2,1,4,2,1,2,1,73,36,255,110,36,73,36,BlankBigCliffsCMix_02
33S77W,33.0,-77.0,-3549877935116282739,-8263889621281168593,,0,109,Very Flat,40,5072,-15,195,2,1,4,2,1,2,1,73,36,254,115,36,73,36,BlankBigTerraceCMix_11
33S76W,33.0,-76.0,-178783015096162415,335201889800196254,,0,108,Very Flat,40,6226,-15,195,2,1,4,2,1,2,1,72,36,255,125,36,73,36,BlankBigTerraceCMix_14
33S75W,33.0,-75.0,4868898818919392016,-7280923754642216893,,0,108,Steep,120,6226,-15,195,2,1,4,2,1,2,1,73,36,255,125,36,73,36,BlankBigTerraceCMix_01
33S74W,33.0,-74.0,-3470771428333739887,6168442637409843790,,0,109,Very Flat,40,5072,-15,195,2,1,4,2,1,2,1,73,36,255,115,36,72,36,BlankBigTerraceCMix_04
33S73W,33.0,-73.0,-1436089933087185340,3731961928238265919,,0,109,Very Flat,0,4610,-15,195,2,1,4,2,1,2,1,73,36,255,111,36,73,36,BlankBigCanyonCMix_07
33S72W,33.0,-72.0,-8875050094529750960,8648371721110903703,,0,109,Very Flat,40,4264,-15,205,2,1,4,2,1,2,1,73,36,255,108,37,104,36,BlankBigTerraceCMix_03
33S71W,33.0,-71.0,-8562964239050491096,-7685306913963326455,,0,109,Steep,120,3802,-15,205,2,1,4,2,1,2,1,73,36,255,104,36,108,36,BlankBigTerraceCMix_05
33S70W,33.0,-70.0,316787927507235911,6223325149717329319,,0,109,Steep,120,2879,-15,205,2,1,4,2,1,2,1,73,36,255,96,36,109,36,BlankBigTerraceCMix_10
33S69W,33.0,-69.0,-5260290019422614772,-1749641157256171877,,0,109,Very Flat,40,2995,-15,205,2,1,4,2,1,2,1,73,36,255,97,36,109,37,BlankBigTerraceCMix_08
33S68W,33.0,-68.0,4028119625789726349,-8477136427892864248,,0,109,Very Flat,40,2764,-15,200,2,1,4,2,1,2,1,73,36,255,95,36,109,35,BlankBigCliffsCMix_01
33S67W,33.0,-67.0,-5641831892647195022,6317323239965773157,,0,109,Steep,120,3110,-8,205,2,1,4,2,1,2,1,73,36,255,98,36,109,18,BlankBigTerraceCMix_10
33S66W,33.0,-66.0,345029036850971573,-2573237651887359353,,0,109,Very Flat,40,2764,-8,200,2,1,4,2,1,2,1,73,36,255,95,36,109,18,BlankBigCanyonCMix_09
33S65W,33.0,-65.0,-5442576808297440498,775411841946885931,,0,110,Very Flat,40,2995,-13,205,2,1,4,2,1,2,1,73,36,255,97,36,110,30,BlankBigTerraceCMix_08
33S64W,33.0,-64.0,-5210341783772027714,-117910519073616652,,0,108,Steep,120,2995,-13,205,2,1,4,2,1,2,1,73,36,255,97,36,108,31,BlankBigTerraceCMix_10
33S63W,33.0,-63.0,3600236597795301475,-705142997582288042,,0,110,Very Flat,40,2764,-13,200,2,1,4,2,1,2,1,73,36,255,95,36,102,30,BlankBigCanyonCMix_09
33S62W,33.0,-62.0,6690622505438643898,-8037932696940964491,,0,109,Very Flat,40,2879,-15,205,2,1,4,2,1,2,1,73,36,255,96,36,103,36,BlankBigTerraceCMix_06
33S61W,33.0,-61.0,-8335891303932479679,5879818184373063021,,0,109,Very Flat,40,2879,-15,205,2,1,4,2,1,2,1,73,36,255,96,42,103,36,BlankBigHeartCMix_03
33S60W,33.0,-60.0,1886020826854663431,8212243188616152809,,0,110,Very Flat,0,2995,-15,205,2,1,4,2,1,2,1,73,36,255,97,42,103,36,BlankBig_04
33S59W,33.0,-59.0,5725362073526828784,-8774801986720226718,,0,108,Very Flat,40,2648,-15,200,2,1,4,2,1,2,1,73,36,255,94,36,103,36,BlankBigCliffsCMix_01
33S58W,33.0,-58.0,1476450824703578975,-1975258883770272580,,0,109,Very Flat,40,2071,-15,190,2,1,4,2,1,2,1,73,36,255,89,6,85,36,BlankTerraceBig_05
33S57W,33.0,-57.0,-3156187782332310788,2775099598729322899,,0,109,Very Flat,40,2071,-15,190,2,1,4,2,1,2,1,73,36,255,89,0,79,36,BlankBigTerraceCMix_11
33S56W,33.0,-56.0,-6364254139129446549,8347888874470306100,,0,110,Very Flat,40,1610,-15,190,2,1,4,2,1,2,1,73,36,255,85,0,79,36,BlankBigTerraceCMix_11
33S55W,33.0,-55.0,2097633207664279583,-8390727325366148829,,0,109,Very Flat,0,1379,-15,190,2,1,4,2,1,2,1,73,36,255,83,0,79,36,BlankBig_03
33S54W,33.0,-54.0,-6030571963045412600,5753284421923661913,,0,108,Very Flat,40,2648,-15,190,2,1,4,2,1,2,1,73,36,255,94,0,79,36,BlankBigTerraceCMix_04
33S53W,33.0,-53.0,742874590709046410,4477584068328099264,,0,110,Very Flat,40,1148,-15,190,2,1,4,2,1,2,1,73,36,255,81,24,78,36,BlankBigCanyonCMix_09
33S52W,33.0,-52.0,-1637047059343144010,-5295879924019868449,,0,109,Very Flat,0,1033,-15,190,2,1,4,2,1,2,1,73,36,255,80,36,74,36,BlankBig_01
33S51W,33.0,-51.0,1943057871047838012,4769763064886352511,,0,109,Steep,120,1263,-15,190,2,1,4,2,1,2,1,73,36,255,82,36,73,35,BlankBigTerraceCMix_19
33S50W,33.0,-50.0,-4517002346552573618,-2663822904891584739,,0,108,Steep,120,1148,-15,190,2,1,4,2,1,2,1,73,36,255,81,36,85,36,BlankBigTerraceCMix_19
33S49W,33.0,-49.0,7893872340462167441,-1127936895521429912,,0,110,Very Flat,0,1033,-15,200,2,1,4,2,1,2,1,73,36,255,80,36,97,36,BlankBigCanyonCMix_07
33S48W,33.0,-48.0,1715373593169958034,2369289497028378073,,0,96,Very Flat,40,1494,-15,200,2,1,4,2,1,2,1,73,36,255,84,5,108,36,BlankBigTerraceCMix_06
33S47W,33.0,-47.0,-9159523300703650375,5834447237926448734,,0,85,Very Flat,0,1033,-15,200,2,1,4,2,1,2,1,73,36,243,80,1,110,37,BlankBig_02
33S46W,33.0,-46.0,3005839029886110572,-7877351394750844891,,0,73,Very Flat,40,1263,-15,200,2,1,4,2,1,2,1,73,36,219,82,1,109,35,BlankBigTerraceCMix_08
33S45W,33.0,-45.0,7020634779883378386,-4627630458316246033,,0,73,Very Flat,40,1033,-15,200,2,1,4,2,1,2,1,73,36,218,80,0,109,37,BlankBigCliffsCMix_01
33S44W,33.0,-44.0,-586062422168423154,6874846221957937387,,0,73,Very Flat,40,1379,-15,200,2,1,4,2,1,2,1,73,36,218,83,0,109,36,BlankBigTerraceCMix_11
33S43W,33.0,-43.0,-4963292098027955589,-8476367528788155663,,0,73,Very Flat,40,1148,-15,200,2,1,4,2,1,2,1,73,36,220,81,0,108,36,BlankBigTerraceCMix_11
33S42W,33.0,-42.0,-3725397494710660842,-8604933264113075781,,0,79,Very Flat,40,1379,-15,200,2,1,4,2,1,2,1,73,36,219,83,0,109,36,BlankBigTerraceCMix_17
33S41W,33.0,-41.0,3165608688256865046,1121127285731085092,,0,73,Very Flat,40,1379,-15,200,2,1,4,2,1,2,1,73,36,194,83,0,109,36,BlankBigCliffsCMix_02
33S40W,33.0,-40.0,7570627046726094736,-4467265797700015697,,0,72,Very Flat,0,1148,-15,200,2,1,3,2,1,2,1,73,36,182,81,0,109,36,BlankBigTerraceCMix_15
33S39W,33.0,-39.0,3728215774040191333,7214439989856847298,,1,79,Very Flat,40,1263,-15,190,2,1,3,2,1,2,1,73,36,182,82,36,85,36,BlankBigTerraceCMix_06
33S38W,33.0,-38.0,3586632320532736411,-1617403671715868597,,0,97,Very Flat,0,1263,-15,190,2,1,3,2,1,2,1,73,36,182,82,36,73,36,BlankBig_01
33S37W,33.0,-37.0,4962229628408561712,5850420401117469604,Colony Site,57,108,Steep,120,1610,-15,190,2,1,3,2,1,2,1,73,36,182,85,36,72,36,BlankBigTerraceCMix_19
33S36W,33.0,-36.0,3338322971775247784,-5017124098102078744,Colony Site,57,108,Very Flat,40,-2660,-13,185,2,1,3,1,1,2,1,73,36,182,48,36,73,30,BlankBigTerraceCMix_03
33S35W,33.0,-35.0,6945316855676147255,-1425042650977865780,Colony Site,57,121,Rough,80,-1622,-10,185,2,1,3,1,1,2,1,73,36,183,57,36,73,24,BlankBigTerraceCMix_18
33S34W,33.0,-34.0,-2646040781604294887,7783257858870345062,,0,146,Very Flat,40,1725,-1,190,2,1,3,2,1,2,1,73,36,181,86,36,73,0,BlankBigTerraceCMix_14
33S33W,33.0,-33.0,6699919468244359818,4546362617815724026,,0,146,Very Flat,40,1148,-1,190,2,1,3,2,1,2,1,72,35,182,81,36,73,0,BlankBigTerraceCMix_08
33S32W,33.0,-32.0,8706338491375222200,3762675054356729043,,0,146,Very Flat,0,1494,-1,190,2,1,3,2,1,2,1,73,36,189,84,36,73,0,BlankBig_02
33S31W,33.0,-31.0,3765560950898738155,-4755761650107259968,,0,146,Very Flat,0,-6,-1,190,2,1,3,2,1,2,1,73,36,188,71,35,73,0,BlankBig_03
33S30W,33.0,-30.0,2415662886031541381,5350683216335358503,,0,146,Very Flat,0,-6,-1,190,2,1,4,2,1,2,1,73,35,194,71,30,73,0,BlankBig_01
33S29W,33.0,-29.0,2650982278575282302,5914000087837799214,,0,133,Very Flat,0,1148,-1,190,2,1,4,2,1,2,1,85,36,212,81,37,73,1,BlankBig_04
33S28W,33.0,-28.0,-2091591968143641142,-2916669427940855624,,0,121,Very Flat,40,1033,-3,185,2,1,4,2,1,2,1,103,42,206,80,35,73,6,BlankBigCliffsCMix_02
33S27W,33.0,-27.0,7687405235013312278,-1038697538109851636,,0,139,Very Flat,40,-121,-3,180,2,2,3,2,1,2,1,109,72,183,70,36,73,6,BlankBigTerraceCMix_04
33S26W,33.0,-26.0,-8861161994455846329,2474844348621767684,,0,145,Very Flat,40,-121,-3,180,2,2,3,2,1,2,1,109,74,182,70,36,74,5,BlankTerraceBig_05
33S25W,33.0,-25.0,-6367212395845371029,-1216065357743421860,,0,146,Very Flat,0,686,-8,190,2,2,3,2,1,2,1,109,73,182,77,36,98,18,BlankBig_01
33S24W,33.0,-24.0,-1101906949966567008,-6670432990444755844,,0,146,Very Flat,40,-121,-4,190,2,2,3,2,1,2,1,109,73,182,70,36,114,7,BlankBigTerraceCMix_14
33S23W,33.0,-23.0,2725404415808285962,-6875218521568666586,,0,146,Very Flat,0,-237,-1,190,2,2,3,2,1,3,1,109,73,182,69,36,133,0,BlankBigCanyonCMix_07
33S22W,33.0,-22.0,-2043531823992976949,3487213102487354755,,0,146,Very Flat,0,686,-1,200,2,2,3,2,1,3,1,109,73,182,77,36,146,0,BlankBig_02
33S21W,33.0,-21.0,-4400957875559723527,-3587314542349896326,,0,147,Steep,120,686,-1,200,2,2,3,2,1,3,1,109,73,182,77,36,146,0,BlankBigTerraceCMix_10
33S20W,33.0,-20.0,175770349840263965,-477619071941653989,,0,147,Very Flat,40,802,-1,190,2,2,3,2,1,3,1,109,73,182,78,36,139,0,BlankBigTerraceCMix_14
33S19W,33.0,-19.0,6408241984255999023,-7010001070929026981,,0,152,Very Flat,0,802,-1,190,2,2,3,2,1,2,1,109,73,182,78,36,115,0,BlankBig_04
33S18W,33.0,-18.0,1687487221543828428,-1521029908707165725,,0,152,Very Flat,40,1148,-1,190,2,2,3,2,1,2,1,109,73,182,81,36,109,0,BlankBigTerraceCMix_14
33S17W,33.0,-17.0,2063224742110459661,6533067417089772649,,0,158,Very Flat,0,340,-1,190,2,2,3,2,1,2,1,109,73,182,74,36,115,0,BlankBigTerraceCMix_15
33S16W,33.0,-16.0,-5185783201107585811,2440915767281491877,,0,170,Very Flat,40,1610,-1,190,2,2,3,2,1,2,1,109,73,182,85,36,121,0,BlankBigTerraceCMix_06
33S15W,33.0,-15.0,891482337757448781,-7591709160649910806,,0,177,Very Flat,40,-352,-1,185,2,2,3,2,1,3,1,109,97,182,68,36,139,0,BlankBigTerraceCMix_11
33S14W,33.0,-14.0,852835767817105296,5108668929526397632,,0,176,Very Flat,0,571,-1,195,2,3,3,2,1,3,1,109,133,182,76,36,146,0,BlankBig_04
33S13W,33.0,-13.0,-45295619265943709,-5190063821028790129,,0,183,Very Flat,40,1148,-1,190,2,3,3,2,1,3,1,109,146,182,81,36,146,0,BlankBigTerraceCMix_04
33S12W,33.0,-12.0,340609172314419009,-8836289851397667569,,0,182,Steep,120,1148,-1,190,2,3,3,2,1,3,1,109,146,182,81,36,146,0,BlankBigTerraceCMix_10
33S11W,33.0,-11.0,-9124378172728000568,-723201678974989505,,0,182,Very Flat,40,1379,-1,190,2,3,3,2,1,3,1,109,146,182,83,36,146,0,BlankBigCliffsCMix_02
33S10W,33.0,-10.0,5674918966469406687,-5191026311585519578,,0,158,Very Flat,40,1379,-1,205,2,3,3,2,2,3,1,109,139,182,83,67,146,0,BlankBigCliffsCMix_02
33S9W,33.0,-9.0,-4224731269209374077,4604693530495350398,,0,145,Very Flat,0,1610,-1,205,2,2,3,2,2,3,1,109,121,183,85,72,146,0,BlankBigCanyonCMix_07
33S8W,33.0,-8.0,-955998571495672717,-1024186242584748983,,0,146,Very Flat,0,1840,-1,195,2,2,3,2,1,3,1,109,110,182,87,52,146,0,BlankBig_01
33S7W,33.0,-7.0,-369065426963102487,-5602065222520160163,,0,146,Very Flat,0,1725,-1,195,2,2,3,2,1,3,1,109,109,181,86,52,145,0,BlankBigTerraceCMix_15
33S6W,33.0,-6.0,8302569020463581130,-1952481055992629844,,0,146,Steep,120,1379,-1,205,2,2,3,2,2,3,1,109,109,183,83,69,146,0,BlankBigTerraceCMix_20
33S5W,33.0,-5.0,-8536252329266592174,908063012720708083,,0,146,Very Flat,40,1956,-1,205,2,2,3,2,2,3,1,109,109,177,88,72,146,0,BlankBigTerraceCMix_03
33S4W,33.0,-4.0,-117303778839297638,-2248730164612884583,,0,146,Very Flat,40,1840,-1,205,2,2,3,2,2,3,1,109,109,170,87,72,146,0,BlankBigTerraceCMix_06
33S3W,33.0,-3.0,-6170765838426724381,4246502670246192527,,0,146,Very Flat,40,1610,-1,205,2,2,3,2,2,3,1,109,109,152,85,72,146,0,BlankBigTerraceCMix_17
33S2W,33.0,-2.0,8899493980438142888,3783912828205538575,,0,146,Very Flat,0,1840,-1,205,2,2,3,2,2,3,1,97,109,147,87,72,146,0,BlankBigTerraceCMix_15
33S1W,33.0,-1.0,8333529226698471293,-3661261543671080256,,0,146,Very Flat,0,1610,-1,210,2,2,3,2,2,3,1,74,109,146,85,72,146,0,BlankBigTerraceCMix_15
33S0E,33.0,0.0,-8541501149123883682,6481466847258236384,,0,146,Very Flat,0,1148,-1,210,2,2,3,2,2,3,1,73,109,146,81,72,146,0,BlankBig_03
33S1E,33.0,1.0,4309566603401662963,1618458745337642067,,0,146,Very Flat,40,1840,-1,215,2,2,3,2,2,3,1,73,109,139,87,68,146,0,BlankBigCliffsCMix_01
33S2E,33.0,2.0,1512511525770001287,-207966749050882572,,0,146,Very Flat,40,1840,-1,205,2,2,2,2,1,3,1,73,109,110,87,53,146,0,BlankBigCliffsCMix_01
33S3E,33.0,3.0,7824243001676834101,-8253624046875929629,,0,146,Very Flat,0,2071,-1,205,2,2,2,2,1,3,1,73,109,109,89,51,146,0,BlankBig_04
33S4E,33.0,4.0,532179914256877208,-1960783928912497615,,0,146,Very Flat,40,1840,-1,205,2,2,2,2,1,3,1,73,109,110,87,60,146,0,BlankBigHeartCMix_03
33S5E,33.0,5.0,-6447380467949990079,-5192270604067824572,,0,146,Very Flat,0,1840,-1,205,2,2,2,2,1,3,1,73,109,109,87,49,146,0,BlankBigCanyonCMix_07
33S6E,33.0,6.0,2408036582955932837,6746294821233327636,,0,147,Very Flat,40,1494,-1,205,2,2,2,2,1,3,1,73,109,109,84,36,146,0,BlankBigCanyonCMix_09
33S7E,33.0,7.0,-4007227535529792980,8684581516124150631,,0,146,Very Flat,0,1494,-1,205,2,2,2,2,1,3,1,73,109,109,84,36,146,0,BlankBig_03
33S8E,33.0,8.0,234884579888088570,4313116736248144141,,0,146,Very Flat,0,1494,-1,205,2,2,2,2,1,3,1,73,109,109,84,36,146,0,BlankBig_03
33S9E,33.0,9.0,-6014770065017003723,-4881070905970948805,,0,146,Very Flat,0,1840,-1,205,2,2,2,2,1,3,1,73,109,109,87,36,146,0,BlankBig_02
33S10E,33.0,10.0,2675796348473612434,711832504718520482,,0,146,Very Flat,0,1956,-1,205,2,2,2,2,1,3,1,73,109,109,88,36,146,0,BlankBig_01
33S11E,33.0,11.0,-1044359331304441735,6063383608286500380,,0,146,Very Flat,0,1494,-1,195,2,2,2,2,1,2,1,73,109,109,84,36,121,0,BlankBig_02
33S12E,33.0,12.0,8645676595441832462,-2894813341093114567,,0,147,Very Flat,40,1956,-1,195,2,2,2,2,1,2,1,73,109,109,88,37,109,1,BlankBigTerraceCMix_03
33S13E,33.0,13.0,8495904031620368367,-2853686345697534699,,0,146,Very Flat,0,2071,-1,195,2,2,2,2,1,2,1,73,109,103,89,36,108,0,BlankBig_01
33S14E,33.0,14.0,-6310374540106409924,5261722637974860806,,0,140,Very Flat,40,2071,-1,210,2,2,2,2,1,2,1,73,109,86,89,62,109,0,BlankBigCliffsCMix_01
33S15E,33.0,15.0,8320664348180809364,5311337624398663084,,0,138,Very Flat,40,1610,-3,200,2,2,2,2,1,2,1,73,109,79,85,53,109,6,BlankBigCliffsCMix_01
33S16E,33.0,16.0,9164145494314979385,7620263728452019874,,0,120,Very Flat,40,1840,-10,210,2,2,2,2,2,2,1,73,109,73,87,72,109,23,BlankBigTerraceCMix_14
33S17E,33.0,17.0,-6041101930079620484,-6262488676307311349,,0,115,Very Flat,40,2187,-13,210,2,2,2,2,2,2,1,73,109,72,90,72,109,31,BlankBigCliffsCMix_01
33S18E,33.0,18.0,2197919278686571855,-4895288231304242872,,0,133,Very Flat,0,2071,-15,210,2,2,2,2,2,2,1,73,109,72,89,72,109,36,BlankBig_03
33S19E,33.0,19.0,2556108092329687869,-471433425474952118,,0,139,Very Flat,40,2187,-15,210,2,2,2,2,2,2,1,72,109,80,90,72,110,37,BlankBigCliffsCMix_01
33S20E,33.0,20.0,826735215270080742,-8036525523875893847,,0,140,Very Flat,0,2879,-15,210,2,2,2,2,2,2,1,74,109,102,96,68,110,35,BlankBig_03
33S21E,33.0,21.0,3368612307264286919,6768452191113624645,,0,139,Very Flat,0,2533,-15,195,2,2,2,2,1,2,1,79,109,108,93,55,109,36,BlankBig_03
33S22E,33.0,22.0,-6774115422411995530,-5470740419019598127,,0,140,Very Flat,40,2071,-15,205,2,2,2,2,2,2,1,85,103,110,89,73,109,37,BlankBigTerraceCMix_04
33S23E,33.0,23.0,8271365731733874154,-5717563207410751983,,0,146,Very Flat,0,3341,-15,210,2,2,2,2,2,2,1,103,73,109,100,73,109,36,BlankBigCanyonCMix_07
33S24E,33.0,24.0,-4136369186000378883,27112660758439563,,0,146,Very Flat,0,2418,-15,205,2,2,2,2,2,2,1,103,73,109,92,73,109,36,BlankBig_01
33S25E,33.0,25.0,-7641554194668016615,3659089514283497650,,0,146,Very Flat,40,2302,-15,205,2,2,2,2,2,2,1,103,74,109,91,73,109,36,BlankBigHeartCMix_03
33S26E,33.0,26.0,4550430192792056996,1787933341570126412,,0,147,Very Flat,40,2648,-15,210,2,2,2,2,2,2,1,84,85,109,94,73,110,36,BlankBigTerraceCMix_17
33S27E,33.0,27.0,-4157822649644020059,-9156874377059199832,,0,146,Very Flat,40,2533,-15,205,2,2,2,2,2,2,1,73,103,109,93,73,114,36,BlankBigCanyonCMix_09
33S28E,33.0,28.0,-5217430317917279141,706964811879891624,,0,146,Very Flat,0,2879,-15,210,2,2,2,2,2,2,1,73,109,109,96,73,121,36,BlankBig_04
33S29E,33.0,29.0,-4225018834108378381,1565153275132869094,,0,146,Very Flat,0,2648,-15,205,2,2,2,2,2,3,1,73,109,109,94,73,133,36,BlankBig_02
33S30E,33.0,30.0,1570416404122609933,-2048455357406304976,,0,146,Very Flat,0,1840,-6,215,2,2,2,2,2,3,1,73,109,108,87,72,146,12,BlankBig_02
33S31E,33.0,31.0,6528065091396714648,-3977082886561841794,,0,146,Very Flat,40,1840,-1,215,2,2,2,2,2,3,1,73,109,109,87,73,147,0,BlankBigTerraceCMix_03
33S32E,33.0,32.0,-8570906043805485750,-677238743520656395,,0,140,Very Flat,40,2648,-1,205,2,2,2,2,1,3,1,73,109,108,94,60,145,0,BlankBigTerraceCMix_04
33S33E,33.0,33.0,-3107207141747640485,-1585213581040812610,,0,134,Steep,120,2187,-3,205,2,2,2,2,1,3,1,73,109,120,90,36,146,6,BlankBigTerraceCMix_10
33S34E,33.0,34.0,2749207265402912619,-8135175690759381620,,0,121,Very Flat,0,1956,-6,205,2,2,3,2,1,3,1,73,109,134,88,36,146,12,BlankBig_04
33S35E,33.0,35.0,4887681625072503134,726983215167116260,,0,115,Very Flat,40,2648,-13,200,2,2,3,2,1,3,1,73,109,146,94,36,147,30,BlankBigTerraceCMix_14
33S36E,33.0,36.0,3222326161327512983,-2272216885260087579,,0,109,Very Flat,40,1033,-15,200,2,2,3,2,1,3,1,73,109,147,80,36,145,36,BlankBigTerraceCMix_06
33S37E,33.0,37.0,5979829816878408322,8147282812123532208,,0,109,Very Flat,0,2071,-15,200,2,2,3,2,1,3,1,73,109,159,89,36,146,36,BlankBig_02
33S38E,33.0,38.0,-1550497152578538396,8024252527371502867,,0,109,Very Flat,40,1840,-15,200,2,2,3,2,1,3,1,73,109,170,87,36,146,36,BlankBigTerraceCMix_04
33S39E,33.0,39.0,6814996186472313558,7691673728810590401,,0,109,Very Flat,40,1263,-15,200,2,2,3,2,1,3,1,73,109,176,82,36,145,36,BlankBigCliffsCMix_01
33S40E,33.0,40.0,1099133589206558403,-2738528885506103361,,0,109,Very Flat,0,1610,-15,190,2,3,3,2,1,2,1,73,139,182,85,36,120,36,BlankBigTerraceCMix_15
33S41E,33.0,41.0,-2017393389052430452,4679405685632661147,,0,110,Very Flat,40,1610,-15,185,2,3,3,2,1,2,1,73,146,182,85,36,111,36,BlankBigTerraceCMix_03
33S42E,33.0,42.0,-7052161274280342133,1873871396477728845,,0,108,Very Flat,40,1840,-15,185,2,3,3,2,1,2,1,73,146,182,87,36,110,36,BlankBigCliffsCMix_02
33S43E,33.0,43.0,-4390014736484815264,6828986813696666096,,0,109,Very Flat,0,1610,-15,185,2,3,3,2,1,2,1,73,146,182,85,36,109,36,BlankBig_02
33S44E,33.0,44.0,-8299999103239891031,611771478502439434,,0,109,Very Flat,40,1494,-15,185,2,3,3,2,1,2,1,73,146,183,84,36,109,36,BlankTerraceBig_05
33S45E,33.0,45.0,-809300168446469974,-3748761422657363771,,0,109,Very Flat,40,1610,-15,185,2,3,3,2,1,2,1,73,146,182,85,36,109,36,BlankBigCliffsCMix_01
33S46E,33.0,46.0,-1629651434323616520,-7507591488838149621,,0,109,Very Flat,40,1840,-15,185,2,3,4,2,1,2,1,73,146,194,87,36,109,36,BlankBigTerraceCMix_14
33S47E,33.0,47.0,-546173568053645891,13296603862828442,,0,109,Very Flat,40,1379,-12,195,2,2,4,2,1,2,1,73,85,219,83,36,109,29,BlankBigCliffsCMix_02
33S48E,33.0,48.0,6942553280567529059,-4619854508077373191,,0,109,Very Flat,0,1148,-6,195,2,2,4,2,1,2,1,73,73,219,81,35,109,12,BlankBigCanyonCMix_07
33S49E,33.0,49.0,7066929997138717747,-2331555843533588147,,0,109,Very Flat,40,1148,-1,195,2,2,4,2,1,2,1,73,74,219,81,36,109,0,BlankBigCliffsCMix_02
33S50E,33.0,50.0,3736475652634159245,-8843104865819287354,,0,109,Very Flat,40,109,-1,195,2,2,4,2,1,2,1,73,66,219,72,35,103,0,BlankBigTerraceCMix_14
33S51E,33.0,51.0,-3044736140476671503,5205837245413978033,,0,108,Very Flat,0,-814,-1,190,2,1,4,2,1,2,1,73,42,219,64,36,79,0,BlankBig_04
33S52E,33.0,52.0,5132167883640730401,-4824820225044126057,,0,109,Very Flat,40,-2891,-1,185,2,1,4,1,1,2,1,73,36,219,46,36,73,0,BlankBigCliffsCMix_02
33S53E,33.0,53.0,3223218702470270394,932218595602859460,,0,109,Very Flat,40,-4161,-1,185,2,1,4,1,1,2,1,73,36,219,35,36,73,0,BlankTerraceBig_05
33S54E,33.0,54.0,-3699723143003921687,8251743982597797165,,0,103,Very Flat,40,-5084,-3,185,2,1,4,1,1,2,1,73,36,219,27,36,73,6,BlankTerraceBig_05
33S55E,33.0,55.0,721459750487259133,3483099991066984711,,0,84,Very Flat,40,-4622,-6,185,2,1,4,1,1,2,1,73,36,219,31,36,73,12,BlankBigCliffsCMix_02
33S56E,33.0,56.0,2252243977835730775,6029186864949176545,,0,80,Very Flat,40,-5546,-13,185,2,1,4,1,1,2,1,73,36,219,23,36,73,30,BlankBigTerraceCMix_06
33S57E,33.0,57.0,3779257539285456887,6994635928572418248,,1,73,Very Flat,0,-6700,-15,185,2,1,4,1,1,2,1,73,36,219,13,36,73,36,BlankBig_01
33S58E,33.0,58.0,-8751664981990421713,-6882379448296707231,,0,73,Very Flat,0,-6584,-15,185,2,1,4,1,1,2,1,73,36,219,14,36,73,36,BlankBig_02
33S59E,33.0,59.0,-1959428227484997800,4097566744856364232,,1,73,Very Flat,40,-6815,-15,185,2,1,4,1,1,2,1,73,36,219,12,36,73,36,BlankBigHeartCMix_03
33S60E,33.0,60.0,-3979500271763438695,2139725832958282741,,0,73,Very Flat,0,-6931,-15,185,2,1,4,1,1,2,1,73,36,219,11,36,73,36,BlankBigCanyonCMix_07
33S61E,33.0,61.0,-2971272585799551262,4304440852467815309,,0,74,Very Flat,40,-6584,-15,185,2,1,4,1,1,2,1,73,36,218,14,36,73,36,BlankBigCliffsCMix_02
33S62E,33.0,62.0,3905643112658771930,-8093922201543567622,,21,73,Very Flat,0,-6931,-15,185,2,1,4,1,1,2,1,73,36,220,11,36,73,36,BlankBig_04
33S63E,33.0,63.0,-6304580848889798191,-5613717402105379905,,19,72,Very Flat,0,-7161,-15,185,2,1,4,1,1,2,1,73,36,219,9,36,73,36,BlankBig_03
33S64E,33.0,64.0,-3653283035027018087,-1137537055847376230,,19,73,Very Flat,0,-7161,-15,185,2,1,4,1,1,2,1,73,36,211,9,36,79,37,BlankBig_01
33S65E,33.0,65.0,4782349993147422502,4227403869332780951,Hellas Planitia,20,73,Very Flat,0,-6353,-15,195,2,1,4,1,1,2,1,73,36,212,16,36,97,37,BlankBig_01
33S66E,33.0,66.0,7868486324944233695,2035377992966784744,,19,73,Very Flat,0,-6353,-3,195,2,1,4,1,1,2,1,73,36,194,16,36,109,6,BlankBig_04
33S67E,33.0,67.0,-2311692198756289648,1072382816309095277,Hellas Planitia,20,73,Very Flat,0,-5892,-1,195,2,1,3,1,1,2,1,73,36,189,20,36,109,0,BlankBig_02
